Feature,Diameter(mm),Depth(mm),Radius(mm),Length(mm),Width(mm),Angle( ˚),Distance(mm),Tolerance(µm),SurfaceFinish(µm),MachiningOperation
3,0,30,0,29,20,0,0,42,2.02546239968172,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,20,0,20,19,0,0,46,1.78345470398249,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,30,0,30,18,0,0,22,1.47225586367077,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,22,0,28,18,0,0,24,2.46777392429767,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,26,0,30,19,0,0,45,0.714018126540204,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,26,0,26,26,0,0,29,2.047046746429,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,21,0,20,27,0,0,34,0.701329640032399,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,18,0,29,19,0,0,47,2.05786532890295,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,27,0,29,21,0,0,45,1.30402756833112,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,21,0,26,23,0,0,25,0.698582450749546,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,22,0,29,24,0,0,38,1.55891077768444,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,26,0,23,29,0,0,45,0.914439099395745,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,19,0,18,29,0,0,50,2.09179150661228,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,28,0,24,22,0,0,31,1.43788717458425,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,29,0,22,20,0,0,45,1.49857484183053,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,19,0,24,21,0,0,38,0.683815134477915,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,21,0,22,23,0,0,41,1.12325852828412,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,25,0,18,26,0,0,45,2.08733980303222,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,21,0,22,20,0,0,23,1.32314323247003,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,24,0,30,24,0,0,46,0.817735718307146,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,18,0,18,18,0,0,47,1.13941744019385,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,27,0,26,26,0,0,12,0.140314027174523,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,25,0,29,18,0,0,4,0.226464966702205,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,30,0,22,27,0,0,5,0.406251623161183,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,26,0,25,18,0,0,13,0.0261155916845898,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,19,0,28,27,0,0,5,0.517056558831362,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,18,0,30,23,0,0,12,0.0532486591026891,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,29,0,28,22,0,0,13,0.330146552073753,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,23,0,23,21,0,0,9,0.496757533005137,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,21,0,24,23,0,0,8,0.404322849276613,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,27,0,22,22,0,0,12,0.334371029387714,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,22,0,19,30,0,0,7,0.402059075409892,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,29,0,27,24,0,0,13,0.544265280129771,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,30,0,21,29,0,0,9,0.120430125254369,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,25,0,26,19,0,0,9,0.511671501261134,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,27,0,28,27,0,0,8,0.0471761312867689,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,24,0,24,20,0,0,7,0.0439774705767473,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,24,0,25,28,0,0,4,0.358079735346557,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,29,0,27,20,0,0,9,0.476837579836996,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,26,0,21,18,0,0,7,0.0708082529355848,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,20,0,27,25,0,0,9,0.559716511998935,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,27,0,26,19,0,0,12,0.347484989599857,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,22,0,25,26,0,0,9,0.545076481575319,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,28,0,29,25,0,0,11,0.397769370197272,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,23,0,18,27,0,0,11,0.149791569013227,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,18,0,27,24,0,0,9,0.530120723575865,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,18,0,27,19,0,0,9,0.563945164032001,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,25,0,22,21,0,0,8,0.521194186114026,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,28,0,26,22,0,0,8,0.426173612742891,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,24,0,18,19,0,0,13,0.297900457590701,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,30,0,19,23,0,0,7,0.482001771054247,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,27,0,30,18,0,0,11,0.385890366569299,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,20,0,28,18,0,0,13,0.610842749059987,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,26,0,30,25,0,0,11,0.207553605013045,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,22,0,18,26,0,0,7,0.289732522716099,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,25,0,24,22,0,0,8,0.304226771895943,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,23,0,23,24,0,0,12,0.295103612025619,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,23,0,18,23,0,0,7,0.48729180602818,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,18,0,20,20,0,0,8,0.251282595511095,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,30,0,30,20,0,0,7,0.571405002575616,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,30,0,30,27,0,0,12,0.30329907036603,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,18,0,29,23,0,0,8,0.172798429604289,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,30,0,30,21,0,0,11,0.265555972180637,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,26,0,26,25,0,0,4,0.568905102486868,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,23,0,21,25,0,0,13,0.330404530070072,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,25,0,19,26,0,0,4,0.34476513003349,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,22,0,23,25,0,0,9,0.569049281457051,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,24,0,18,22,0,0,11,0.190723047368951,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,23,0,28,23,0,0,7,0.513374299987252,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,25,0,24,18,0,0,7,0.312971444857616,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,18,0,24,20,0,0,5,0.460106881817516,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,19,0,25,18,0,0,8,0.125074957299427,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,29,0,25,18,0,0,9,0.299063023765181,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,27,0,24,21,0,0,11,0.326996220965686,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,24,0,19,22,0,0,7,0.379123187057,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,21,0,21,30,0,0,4,0.0986407894286099,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,25,0,28,24,0,0,5,0.090949896952871,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,28,0,27,22,0,0,4,0.0255209881587317,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,25,0,30,20,0,0,6,0.0708060515846716,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,20,0,19,29,0,0,9,0.0784187365917633,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,25,0,19,19,0,0,9,0.134425203175714,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,27,0,22,18,0,0,5,0.140011896513906,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,25,0,27,28,0,0,5,0.0853131419590024,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,21,0,29,18,0,0,8,0.0849350736072641,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,20,0,26,27,0,0,8,0.0228193276774798,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,26,0,23,27,0,0,9,0.159330015814344,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,20,0,20,20,0,0,5,0.113569436772096,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,25,0,26,24,0,0,9,0.039130403723732,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,20,0,18,24,0,0,9,0.025323594500493,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,24,0,24,19,0,0,8,0.134448185604633,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,18,0,30,24,0,0,5,0.00859227201435666,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,18,0,26,22,0,0,9,0.0199745971928833,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,22,0,21,18,0,0,8,0.130222564704413,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,28,0,23,25,0,0,8,0.132841699511982,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,24,0,19,20,0,0,7,0.111604750555471,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,30,0,23,25,0,0,7,0.111246365349124,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,18,0,26,19,0,0,5,0.114118903840848,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,26,0,24,23,0,0,6,0.114750444428831,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,19,0,19,29,0,0,4,0.14392607035669,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,25,0,20,19,0,0,7,0.116788585600211,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,19,0,21,18,0,0,4,0.0656017202905538,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,25,0,27,27,0,0,4,0.111790025889537,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,30,0,23,19,0,0,8,0.060444008316923,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,25,0,23,25,0,0,5,0.151324423333424,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,26,0,22,21,0,0,4,0.144225753000974,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,29,0,25,19,0,0,4,0.0499031532817648,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,18,0,28,20,0,0,4,0.147907554892146,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,23,0,23,20,0,0,7,0.150864313419142,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,30,0,28,21,0,0,8,0.068471216090312,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,24,0,19,30,0,0,9,0.141197586710511,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,23,0,29,26,0,0,7,0.0405744342357224,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,29,0,30,30,0,0,8,0.0978220580637543,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,24,0,21,24,0,0,4,0.158221282900944,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,28,0,21,22,0,0,4,0.0464747797200958,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,18,0,28,26,0,0,9,0.123684829192462,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,24,0,26,25,0,0,9,0.101670973541551,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,23,0,25,22,0,0,8,0.136712195237843,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,26,0,18,25,0,0,5,0.0995304683529643,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,23,0,28,21,0,0,9,0.0152087535740878,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,25,0,23,22,0,0,7,0.0181333377311662,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,30,0,18,19,0,0,4,0.0228107537078695,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,28,0,24,18,0,0,4,0.0653694560776952,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,29,0,20,24,0,0,8,0.062832181220233,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,21,0,19,28,0,0,9,0.0272185384466212,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,19,0,22,20,0,0,8,0.0184777235965003,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,28,0,26,25,0,0,6,0.151118168386524,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,30,0,23,27,0,0,6,0.134601000137671,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,20,0,20,27,0,0,5,0.0857926283374432,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,29,0,30,19,0,0,9,0.133947944592925,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,49,0,49,37,0,0,379,20,Rough_Milling
3,0,48,0,38,46,0,0,326,17,Rough_Milling
3,0,31,0,40,31,0,0,178,15,Rough_Milling
3,0,38,0,32,50,0,0,172,17,Rough_Milling
3,0,43,0,46,32,0,0,168,19,Rough_Milling
3,0,50,0,47,38,0,0,389,10,Rough_Milling
3,0,39,0,43,46,0,0,235,12,Rough_Milling
3,0,35,0,38,42,0,0,281,18,Rough_Milling
3,0,49,0,43,39,0,0,274,19,Rough_Milling
3,0,32,0,34,49,0,0,175,7,Rough_Milling
3,0,45,0,35,44,0,0,352,5,Rough_Milling
3,0,40,0,42,40,0,0,220,13,Rough_Milling
3,0,38,0,33,35,0,0,288,17,Rough_Milling
3,0,48,0,37,42,0,0,197,16,Rough_Milling
3,0,44,0,40,43,0,0,341,18,Rough_Milling
3,0,32,0,50,31,0,0,324,10,Rough_Milling
3,0,33,0,37,36,0,0,254,13,Rough_Milling
3,0,39,0,39,46,0,0,224,16,Rough_Milling
3,0,36,0,40,33,0,0,177,8,Rough_Milling
3,0,35,0,33,34,0,0,238,10,Rough_Milling
3,0,39,0,33,47,0,0,381,17,Rough_Milling
3,0,33,0,40,36,0,0,383,12,Rough_Milling
3,0,50,0,50,31,0,0,281,18,Rough_Milling
3,0,33,0,41,32,0,0,258,19,Rough_Milling
3,0,45,0,49,31,0,0,219,12,Rough_Milling
3,0,50,0,31,43,0,0,193,18,Rough_Milling
3,0,34,0,41,50,0,0,254,19,Rough_Milling
3,0,49,0,31,50,0,0,199,14,Rough_Milling
3,0,33,0,34,32,0,0,199,11,Rough_Milling
3,0,43,0,45,40,0,0,366,8,Rough_Milling
3,0,35,0,45,33,0,0,323,8,Rough_Milling
3,0,33,0,31,38,0,0,213,11,Rough_Milling
3,0,45,0,40,39,0,0,323,13,Rough_Milling
3,0,43,0,37,36,0,0,335,5,Rough_Milling
3,0,30,0,49,37,0,0,385,5,Rough_Milling
3,0,40,0,34,37,0,0,313,14,Rough_Milling
3,0,30,0,32,35,0,0,304,20,Rough_Milling
3,0,34,0,48,47,0,0,172,9,Rough_Milling
3,0,35,0,39,47,0,0,329,7,Rough_Milling
3,0,47,0,35,41,0,0,338,5,Rough_Milling
3,0,49,0,34,30,0,0,252,5,Rough_Milling
3,0,48,0,40,35,0,0,245,20,Rough_Milling
3,0,31,0,39,30,0,0,121,4.83761181685531,Rough_Milling-Semi_Finish_Milling
3,0,40,0,44,30,0,0,42,8.0877153990855,Rough_Milling-Semi_Finish_Milling
3,0,48,0,49,50,0,0,144,4.06759205461049,Rough_Milling-Semi_Finish_Milling
3,0,38,0,43,39,0,0,87,3.06786806728037,Rough_Milling-Semi_Finish_Milling
3,0,38,0,39,46,0,0,92,4.07941474799123,Rough_Milling-Semi_Finish_Milling
3,0,42,0,32,36,0,0,88,7.85598734490706,Rough_Milling-Semi_Finish_Milling
3,0,48,0,41,46,0,0,121,5.31340432107711,Rough_Milling-Semi_Finish_Milling
3,0,44,0,33,50,0,0,112,4.83205135373335,Rough_Milling-Semi_Finish_Milling
3,0,34,0,45,31,0,0,96,6.17265479590387,Rough_Milling-Semi_Finish_Milling
3,0,44,0,48,42,0,0,75,8.44870121171411,Rough_Milling-Semi_Finish_Milling
3,0,49,0,41,32,0,0,84,7.98438196815289,Rough_Milling-Semi_Finish_Milling
3,0,36,0,39,44,0,0,135,3.58161223017571,Rough_Milling-Semi_Finish_Milling
3,0,45,0,44,50,0,0,67,2.75820730873458,Rough_Milling-Semi_Finish_Milling
3,0,38,0,45,42,0,0,142,8.42847736636769,Rough_Milling-Semi_Finish_Milling
3,0,32,0,39,47,0,0,93,9.65157980419946,Rough_Milling-Semi_Finish_Milling
3,0,45,0,38,45,0,0,108,2.3630283869998,Rough_Milling-Semi_Finish_Milling
3,0,49,0,49,31,0,0,43,3.8542975505294,Rough_Milling-Semi_Finish_Milling
3,0,47,0,37,40,0,0,93,6.72845228698785,Rough_Milling-Semi_Finish_Milling
3,0,31,0,40,48,0,0,116,5.44661929265952,Rough_Milling-Semi_Finish_Milling
3,0,46,0,47,31,0,0,122,2.48834812211585,Rough_Milling-Semi_Finish_Milling
3,0,44,0,44,38,0,0,149,5.05737414147201,Rough_Milling-Semi_Finish_Milling
3,0,49,0,30,47,0,0,89,3.53451399695147,Rough_Milling-Semi_Finish_Milling
3,0,47,0,38,35,0,0,68,8.76418080854003,Rough_Milling-Semi_Finish_Milling
3,0,42,0,35,47,0,0,99,9.76975565953747,Rough_Milling-Semi_Finish_Milling
3,0,46,0,42,38,0,0,42,5.53924373072979,Rough_Milling-Semi_Finish_Milling
3,0,31,0,33,45,0,0,62,8.89715020217445,Rough_Milling-Semi_Finish_Milling
3,0,31,0,39,39,0,0,132,9.60656417763026,Rough_Milling-Semi_Finish_Milling
3,0,35,0,33,34,0,0,90,8.97340322701989,Rough_Milling-Semi_Finish_Milling
3,0,37,0,42,50,0,0,122,5.27112314915135,Rough_Milling-Semi_Finish_Milling
3,0,48,0,35,42,0,0,45,3.17295439201037,Rough_Milling-Semi_Finish_Milling
3,0,44,0,48,39,0,0,118,6.52635565156784,Rough_Milling-Semi_Finish_Milling
3,0,41,0,39,43,0,0,139,1.55126824688097,Rough_Milling-Semi_Finish_Milling
3,0,49,0,46,32,0,0,110,1.76996711098851,Rough_Milling-Semi_Finish_Milling
3,0,50,0,49,47,0,0,32,0.815826636604436,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,44,0,31,30,0,0,26,0.911279518340017,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,47,0,48,43,0,0,38,0.887206863208701,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,37,0,41,49,0,0,20,0.655196415239593,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,45,0,32,49,0,0,35,0.630379521768051,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,37,0,45,48,0,0,33,0.876567844180342,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,45,0,46,47,0,0,17,0.860964801930331,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,50,0,46,31,0,0,35,0.408606144210254,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,37,0,32,40,0,0,28,0.934699378742921,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,34,0,34,38,0,0,23,1.05760074951735,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,48,0,37,49,0,0,33,0.718447309094643,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,38,0,40,49,0,0,21,0.469853134590187,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,42,0,44,35,0,0,21,0.844395693693942,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,46,0,45,44,0,0,35,0.455196767418673,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,40,0,31,47,0,0,32,0.491685248226569,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,43,0,48,37,0,0,35,0.490360319836395,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,30,0,38,36,0,0,27,1.07503235712592,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,43,0,32,46,0,0,32,0.640136638151657,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,46,0,43,30,0,0,19,0.611505068364724,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,50,0,42,37,0,0,24,0.765641667467041,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,50,0,45,44,0,0,20,0.420919528204326,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,32,0,43,39,0,0,36,0.854529051532851,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,34,0,49,42,0,0,23,0.356385060347747,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,30,0,42,50,0,0,23,0.518150559115493,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,46,0,48,35,0,0,31,0.872227048880699,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,31,0,44,34,0,0,35,1.20646094580033,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,46,0,34,34,0,0,18,1.14464833041047,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,32,0,50,31,0,0,35,0.472423956868855,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,33,0,48,46,0,0,18,1.10220431219893,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,30,0,50,47,0,0,48,0.794178819811682,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,34,0,33,33,0,0,40,2.02241705714265,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,50,0,32,45,0,0,33,2.23292120121163,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,41,0,34,36,0,0,58,1.94317222780138,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,34,0,50,45,0,0,50,1.56208584995435,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,43,0,41,38,0,0,54,0.890770005272016,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,49,0,50,30,0,0,36,1.54237452301392,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,32,0,33,35,0,0,41,2.35128605570386,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,44,0,38,46,0,0,41,1.33190379979024,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,37,0,46,42,0,0,35,1.84398547395906,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,41,0,35,32,0,0,39,1.97976647231454,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,38,0,38,38,0,0,54,0.794340652503758,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,30,0,31,50,0,0,31,2.19316953575911,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,42,0,34,49,0,0,62,0.868498280649118,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,50,0,30,34,0,0,60,2.46596934506505,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,43,0,47,35,0,0,25,2.34816684697327,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,39,0,41,41,0,0,25,1.42854010950178,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,49,0,35,49,0,0,56,0.689962632626379,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,31,0,38,33,0,0,49,1.80708406234391,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,44,0,46,42,0,0,42,0.779839142486094,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,38,0,31,36,0,0,28,1.63452935199959,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,36,0,34,48,0,0,27,0.936534144165715,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,41,0,38,33,0,0,43,1.3639697289051,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,32,0,41,50,0,0,56,0.864266356474598,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,32,0,47,45,0,0,53,0.777622157448609,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,35,0,31,31,0,0,46,1.53497038318572,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,34,0,45,38,0,0,26,1.50055603388296,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,49,0,45,36,0,0,29,1.57532920039488,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,35,0,47,38,0,0,41,1.64715682777686,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,44,0,43,47,0,0,25,1.77614169694621,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,30,0,30,39,0,0,47,1.69502950118694,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,38,0,35,45,0,0,54,1.78445977577916,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,47,0,37,44,0,0,62,0.891732464130503,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,39,0,46,34,0,0,60,1.74593376572698,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,36,0,34,47,0,0,55,1.22149434730165,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,36,0,42,30,0,0,51,2.1458360932436,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,32,0,32,40,0,0,56,1.61839035253683,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,45,0,48,36,0,0,49,0.766831953123782,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,33,0,43,39,0,0,57,1.89138105382513,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,33,0,38,35,0,0,49,2.47395997561902,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,49,0,46,44,0,0,53,1.32061036359776,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,50,0,32,31,0,0,57,1.05924802149789,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,31,0,36,38,0,0,48,0.982611190209475,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
